unix_time,st_marker_id,count,latitude,longitude
1462168800,12288N,2,-37.8097004137,144.97775479
1462168800,1228E,4,-37.8122279004,144.959558506
1462168800,12293S,5,-37.8097924988,144.97724807
1462168800,12324N,6,-37.809811727,144.97876035
1462168800,12326N,6,-37.809819092,144.978827869
1462168800,12329S,9,-37.8099969733,144.979121446
1462168800,12330N,4,-37.8098335156,144.978962962
1462168800,12334N,2,-37.809867886,144.979285337
1462168800,12339S,13,-37.8100265656,144.979390148
1462168800,12340N,2,-37.8098915339,144.979500172
1462168800,12343S,5,-37.8100413383,144.979524796
1462168800,12347S,15,-37.8100560597,144.979659496
1462168800,12358N,4,-37.8102268933,144.982530488
1462168800,12360N,4,-37.8102344418,144.982597977
1462168800,12362N,2,-37.8102562248,144.982794573
1462168800,12364N,3,-37.810263194,144.982857561
1462168800,12366N,4,-37.8102829675,144.983037453
1462168800,12377S,6,-37.8101661796,144.980660318
1462168800,12380N,7,-37.8106690732,144.975867251
1462168800,12381S,1,-37.8109054356,144.976337202
1462168800,12393S,3,-37.8109493049,144.976737634
1462168800,12398N,1,-37.8107323178,144.976450353
1462168800,12401S,1,-37.8109792505,144.977010193
1462168800,12404N,1,-37.8107538179,144.976647945
1462168800,12406N,3,-37.810762099,144.976724032
1462168800,12412N,1,-37.8108490434,144.97752621
1462168800,12416N,1,-37.8108632599,144.977658002
1462168800,12420N,1,-37.810876568,144.977781236
1462168800,12422N,1,-37.8108832388,144.977843348
1462168800,12435S,4,-37.8119198967,144.97546605
1462168800,12439S,4,-37.8119363772,144.975615719
1462168800,12440N,1,-37.8118396541,144.975773087
1462168800,12442N,2,-37.8118475313,144.975845582
1462168800,12444N,1,-37.8119026497,144.976351947
1462168800,12445S,2,-37.811975194,144.975972337
1462168800,12446N,2,-37.8119102832,144.976422269
1462168800,12448N,1,-37.8119181442,144.976494843
1462168800,12449S,2,-37.8119906346,144.976112655
1462168800,12450N,2,-37.8119257059,144.97656464
1462168800,12451S,2,-37.8119983625,144.976182329
1462168800,12453S,2,-37.8120057672,144.976247654
1462168800,12457S,1,-37.8120209378,144.976387797
1462168800,12459S,2,-37.8120287155,144.976460095
1462168800,12461S,2,-37.8120363326,144.976530326
1462168800,12463S,1,-37.8120434288,144.976595999
1462168800,12465S,1,-37.8120644145,144.976783421
1462168800,12467S,2,-37.8120720331,144.97685324
1462168800,12469S,3,-37.8120793464,144.976919746
1462168800,12471S,1,-37.812095858,144.977074596
1462168800,12477S,2,-37.8121182452,144.977279943
1462168800,12479S,2,-37.8121262978,144.977353509
1462168800,12481S,1,-37.8121338069,144.977422137
1462168800,12483S,1,-37.8121409749,144.977487667
1462168800,12487S,2,-37.8121557739,144.97762295
1462168800,12504N,7,-37.815220735,144.975553694
1462168800,12506N,7,-37.8152282538,144.975620381
1462168800,12535S,1,-37.8159246725,144.980266942
1462168800,12537S,3,-37.8159321682,144.98033486
1462168800,12559S,1,-37.8160218136,144.981147735
1462168800,12569S,1,-37.8160594903,144.981490021
1462168800,12571S,1,-37.8160668781,144.981556468
1462168800,1265W,1,-37.8189654768,144.96081062
1462168800,12802N,4,-37.8027883534,144.967150981
1462168800,12806N,8,-37.8028026255,144.967281548
1462168800,12807S,2,-37.8029715811,144.967081655
1462168800,1287W,2,-37.8190610236,144.959634832
1462168800,1295W,1,-37.8184560545,144.959357705
1462168800,1299W,2,-37.8183429869,144.959305838
1462168800,13013S,2,-37.8199482542,144.951418763
1462168800,13015S,2,-37.8199657232,144.951358224
1462168800,13017S,3,-37.819983203,144.951297687
1462168800,13019S,2,-37.8200006489,144.951237155
1462168800,13028N,2,-37.8212189799,144.944108839
1462168800,13029S,1,-37.8205386752,144.949367315
1462168800,13030N,3,-37.8212035776,144.944044515
1462168800,13032N,1,-37.8211881744,144.943980191
1462168800,13033S,9,-37.8205737226,144.949245721
1462168800,13035S,3,-37.8211807925,144.947161436
1462168800,13038N,2,-37.8211419673,144.943787222
1462168800,13039S,1,-37.821222072,144.947018157
1462168800,13040N,1,-37.8211265649,144.943722898
1462168800,13041S,2,-37.8212427463,144.94694655
1462168800,13042N,3,-37.8211111624,144.943658575
1462168800,13045S,3,-37.8212840941,144.946803337
1462168800,13083S,6,-37.8211367631,144.943026786
1462168800,13087S,4,-37.8211059012,144.942897973
1462168800,13090N,2,-37.8213689191,144.944750917
1462168800,13092N,2,-37.8213561507,144.944686572
1462168800,13094N,3,-37.821341955,144.944622378
1462168800,13103W,5,-37.8208844584,144.944162825
1462168800,1316E,3,-37.8169786436,144.958922378
1462168800,13203S,1,-37.8186821024,144.948129271
1462168800,13205S,2,-37.8186995088,144.948069223
1462168800,13207S,3,-37.8187416368,144.94792384
1462168800,13211S,4,-37.8187764341,144.947803757
1462168800,13212N,19,-37.8186717212,144.947483974
1462168800,13213S,1,-37.8187934175,144.947744824
1462168800,13215S,5,-37.8188101722,144.947687271
1462168800,13217S,6,-37.8188790322,144.947445315
1462168800,13218N,13,-37.8187280031,144.947290154
1462168800,13219S,3,-37.8188960959,144.947386021
1462168800,13221S,2,-37.8189131591,144.947326726
1462168800,13222N,12,-37.8187656936,144.947160378
1462168800,13223S,5,-37.8189300578,144.947267431
1462168800,13228N,2,-37.8193731894,144.945095532
1462168800,13229S,2,-37.8194187667,144.945550893
1462168800,13230N,2,-37.819392836,144.945027741
1462168800,13231S,4,-37.8194422066,144.945469958
1462168800,13232N,2,-37.81941188,144.944961874
1462168800,13234N,2,-37.8194308968,144.944896138
1462168800,13236N,1,-37.8194498757,144.944830234
1462168800,13237S,1,-37.8199941838,144.94356137
1462168800,13239S,1,-37.8200175696,144.9434811
1462168800,13240N,2,-37.8196012896,144.944307018
1462168800,13241S,3,-37.8200367994,144.943415207
1462168800,13242N,2,-37.8196193991,144.944245004
1462168800,13244N,1,-37.8196375086,144.944182989
1462168800,13247S,7,-37.8200752593,144.943283296
1462168800,13248N,1,-37.8196739788,144.9440581
1462168800,13249S,6,-37.8200944894,144.94321734
1462168800,13250N,3,-37.8196925912,144.943994364
1462168800,13251S,7,-37.8201137373,144.943151385
1462168800,13253S,1,-37.8201373022,144.943070498
1462168800,13254N,1,-37.8198770007,144.943354839
1462168800,13258N,4,-37.8199142973,144.943227101
1462168800,13260N,1,-37.8199329615,144.943163225
1462168800,13269S,2,-37.8195908978,144.949171441
1462168800,13270N,1,-37.8201675885,144.942348259
1462168800,13271S,1,-37.8195692166,144.949247325
1462168800,13274N,1,-37.8202046063,144.942220466
1462168800,13275S,4,-37.8195258955,144.949399114
1462168800,13276N,2,-37.8202278852,144.942140044
1462168800,13278N,2,-37.8148235874,144.945331375
1462168800,13280N,2,-37.8148038347,144.945399944
1462168800,13282N,1,-37.8147839685,144.945468142
1462168800,13298E,3,-37.8164020328,144.945670182
1462168800,13300E,2,-37.8202422747,144.947316447
1462168800,13301S,1,-37.8223416404,144.946869917
1462168800,13303S,7,-37.8223306666,144.946786142
1462168800,13303W,1,-37.8206795644,144.947247558
1462168800,13304E,1,-37.8200892804,144.947256953
1462168800,13304N,4,-37.821797029,144.950813958
1462168800,13306E,5,-37.819999022,144.94721611
1462168800,13306N,1,-37.8217688128,144.950927032
1462168800,13310E,1,-37.8198460883,144.94714875
1462168800,13311W,3,-37.8203631736,144.947160616
1462168800,13312E,2,-37.8197825689,144.947122646
1462168800,13314E,1,-37.8196921649,144.947081018
1462168800,13316E,1,-37.8196289278,144.947054555
1462168800,13318E,2,-37.8195396001,144.947013173
1462168800,13322E,4,-37.8181906777,144.946459953
1462168800,13324E,7,-37.818137588,144.946436556
1462168800,13325W,1,-37.8198129301,144.946935238
1462168800,13327W,1,-37.8197485349,144.946908808
1462168800,13328E,8,-37.8168498449,144.945867944
1462168800,13329W,5,-37.8189179399,144.948401915
1462168800,13331W,3,-37.8189744824,144.948404181
1462168800,13332E,6,-37.81673789,144.94581851
1462168800,13333W,1,-37.8190310251,144.948406339
1462168800,13334E,2,-37.8166819127,144.945793792
1462168800,13336E,4,-37.816625935,144.945769076
1462168800,13338E,2,-37.8165699585,144.945744359
1462168800,13341W,2,-37.819257191,144.948415225
1462168800,13343W,3,-37.819313738,144.948417346
1462168800,13344E,1,-37.8159029698,144.945450661
1462168800,13345W,1,-37.8193702812,144.948419347
1462168800,13346E,3,-37.8158463248,144.945425645
1462168800,13347W,3,-37.8194268215,144.948421493
1462168800,13348E,2,-37.8157896799,144.945400627
1462168800,13351W,3,-37.8196906831,144.948432932
1462168800,13353W,3,-37.8197377095,144.94843489
1462168800,13354E,3,-37.8155085895,144.945276484
1462168800,1335W,4,-37.8153023897,144.957907405
1462168800,13360E,1,-37.8220941773,144.947811331
1462168800,13363W,2,-37.8191865227,144.949390089
1462168800,13369W,1,-37.8196168454,144.949727122
1462168800,13377W,4,-37.819879805,144.949939285
1462168800,13398E,4,-37.8198860626,144.948652744
1462168800,13399W,4,-37.8212899472,144.95104724
1462168800,1339W,2,-37.8152006814,144.957860837
1462168800,13400E,3,-37.8190996569,144.947227043
1462168800,13401W,7,-37.82134979,144.951094476
1462168800,13403W,8,-37.8214096396,144.951141723
1462168800,13404E,3,-37.8191837867,144.947323949
1462168800,13406E,2,-37.819228028,144.947370833
1462168800,13415W,6,-37.819664611,144.949765728
1462168800,13416E,3,-37.8197394713,144.947915363
1462168800,13418E,1,-37.8197827861,144.947961457
1462168800,13428E,2,-37.8199993586,144.948191702
1462168800,1342E,5,-37.8149086425,144.957980899
1462168800,13430E,6,-37.8187401162,144.94860649
1462168800,13438E,1,-37.8189824361,144.948616105
1462168800,13444E,1,-37.8191710087,144.948623479
1462168800,1344E,1,-37.81485886,144.957958231
1462168800,13450E,1,-37.8193335252,144.948629728
1462168800,13458E,2,-37.8199351781,144.948654275
1462168800,1345W,5,-37.8150482939,144.957790894
1462168800,13462E,2,-37.8200451888,144.94865783
1462168800,13476E,2,-37.8188282131,144.94991614
1462168800,13480E,2,-37.8194319065,144.950391124
1462168800,13484E,2,-37.8195402489,144.950477111
1462168800,13488E,1,-37.8196524092,144.950564518
1462168800,1352E,3,-37.8143452462,144.957722993
1462168800,1356E,2,-37.8141253987,144.957622166
1462168800,13580E,6,-37.8203236308,144.942929428
1462168800,13582E,2,-37.819918477,144.942769076
1462168800,13586E,6,-37.8196733784,144.942656965
1462168800,1358E,1,-37.8140745315,144.957598837
1462168800,13604E,3,-37.8203641717,144.944027764
1462168800,13612E,7,-37.8200909096,144.943906437
1462168800,13618E,5,-37.8195266731,144.943677453
1462168800,13619W,2,-37.8195802626,144.943540106
1462168800,13620E,1,-37.819474398,144.943653449
1462168800,13622E,4,-37.8194221161,144.943629462
1462168800,13628E,3,-37.8194258163,144.944492257
1462168800,13630E,2,-37.8190849215,144.944338903
1462168800,13632E,2,-37.819033331,144.944315057
1462168800,13634E,4,-37.8189817409,144.944291226
1462168800,13635W,1,-37.8201266583,144.944362971
1462168800,13637W,2,-37.8200730505,144.944337821
1462168800,13643W,2,-37.8206138062,144.945469982
1462168800,13652E,2,-37.8203751331,144.945503726
1462168800,13663W,3,-37.8212228999,144.94538264
1462168800,13667W,1,-37.8211107804,144.945352968
1462168800,13668E,5,-37.8210390174,144.945430854
1462168800,13669W,1,-37.8210543307,144.945338131
1462168800,13671W,1,-37.820997881,144.945324219
1462168800,13675W,3,-37.8210232109,144.946229536
1462168800,13677W,4,-37.8209689838,144.946215284
1462168800,13679W,2,-37.8209147573,144.946201032
1462168800,13687W,2,-37.8203897399,144.946062454
1462168800,13689W,2,-37.8203283487,144.946046428
1462168800,13691W,1,-37.8202669574,144.946030338
1462168800,13693W,1,-37.8202055763,144.946014428
1462168800,13695W,3,-37.8201441673,144.945999777
1462168800,13699W,1,-37.8198050358,144.945909631
1462168800,13701W,3,-37.8197510384,144.945895609
1462168800,13703W,1,-37.8196970365,144.945881586
1462168800,1370E,5,-37.8123676925,144.956821443
1462168800,1371W,4,-37.8125944311,144.956675303
1462168800,13723W,1,-37.8122955605,144.936130577
1462168800,13727W,2,-37.8151286518,144.940281001
1462168800,1372E,4,-37.8123117569,144.95679586
1462168800,1374E,1,-37.8122558607,144.956770273
1462168800,13758E,5,-37.8123014535,144.936250978
1462168800,1375W,4,-37.8124912306,144.95662815
1462168800,13760E,3,-37.8122629958,144.936226801
1462168800,13781W,3,-37.8133333938,144.940801968
1462168800,13785W,2,-37.8132275856,144.940738268
1462168800,13786E,2,-37.8126170313,144.938858692
1462168800,13787W,5,-37.8131746812,144.940706046
1462168800,13789W,1,-37.8131219164,144.940673812
1462168800,13791W,1,-37.8130691567,144.940641577
1462168800,13802N,3,-37.8138150972,144.940072834
1462168800,1380E,2,-37.8120882345,144.956693417
1462168800,13810N,2,-37.8142526216,144.938762754
1462168800,13817S,2,-37.8151080942,144.937194781
1462168800,13819S,1,-37.8151344966,144.937127632
1462168800,13821S,1,-37.8151605351,144.937060475
1462168800,13825S,1,-37.8152130745,144.936926267
1462168800,1382E,4,-37.8119585603,144.956633214
1462168800,13837S,7,-37.8146551686,144.94025694
1462168800,13839S,6,-37.8146206469,144.940314827
1462168800,13841S,6,-37.8145876936,144.940374281
1462168800,13843S,4,-37.8145563656,144.940436115
1462168800,13847S,2,-37.8143822946,144.940864126
1462168800,13851S,2,-37.8143324338,144.94099267
1462168800,13853S,5,-37.8141137171,144.941568277
1462168800,13855S,2,-37.8140822561,144.941651183
1462168800,13857S,1,-37.8140499463,144.941735696
1462168800,13859S,1,-37.8139557488,144.941983163
1462168800,13861S,3,-37.8139273551,144.942057516
1462168800,13866N,5,-37.8140507824,144.94156082
1462168800,13868N,3,-37.8140245373,144.941629475
1462168800,13880N,2,-37.8136138536,144.942534403
1462168800,13911W,2,-37.813605866,144.941834393
1462168800,13912E,1,-37.813905754,144.941272586
1462168800,13916E,3,-37.8136708251,144.942058227
1462168800,13917W,1,-37.8139674149,144.942414311
1462168800,13918E,5,-37.8139161127,144.94246693
1462168800,13919W,1,-37.814022011,144.942497603
1462168800,13920E,2,-37.8139704091,144.942550329
1462168800,13921W,2,-37.8140759162,144.942581554
1462168800,14004E,2,-37.7986431879,144.957900622
1462168800,14008E,1,-37.7985292254,144.957913705
1462168800,1410E,4,-37.8189048655,144.957009121
1462168800,1412E,2,-37.8188532386,144.956985373
1462168800,1416E,13,-37.8187507908,144.956938399
1462168800,1427W,2,-37.8181118858,144.956394083
1462168800,1448E,2,-37.816923108,144.956099192
1462168800,1449W,2,-37.8169431033,144.955860371
1462168800,1451W,4,-37.8168913691,144.95583663
1462168800,1452E,4,-37.8168141052,144.956050054
1462168800,1454E,6,-37.816757272,144.956024418
1462168800,1457W,1,-37.816738834,144.955767148
1462168800,1458E,2,-37.8166457259,144.95597396
1462168800,1462E,2,-37.8160651908,144.955708592
1462168800,1464E,4,-37.8160131373,144.955684649
1462168800,1466E,1,-37.8159576986,144.95565915
1462168800,1468E,8,-37.8159073367,144.955635984
1462168800,1480E,2,-37.8155183914,144.955457316
1462168800,1514E,2,-37.8195608007,144.954509896
1462168800,1528E,1,-37.8175024894,144.953563919
1462168800,1544E,4,-37.816274645,144.952999503
1462168800,1550E,4,-37.8123962668,144.951204142
1462168800,1583S,5,-37.8186725163,144.963614416
1462168800,1596N,5,-37.8158085501,144.972730985
1462168800,1607W,4,-37.8113043696,144.9504495
1462168800,1660N,7,-37.8185587774,144.96332112
1462168800,1668N,6,-37.8186154771,144.96312666
1462168800,1689W,4,-37.8200287966,144.957276296
1462168800,1693S,1,-37.8205868233,144.957140154
1462168800,1695S,1,-37.8206049963,144.957074553
1462168800,1708N,1,-37.8205896833,144.95628362
1462168800,1709S,3,-37.8208034313,144.956398237
1462168800,1723S,3,-37.8143892492,144.974164547
1462168800,1729S,9,-37.8144451431,144.973973977
1462168800,1734N,1,-37.8146343275,144.973125341
1462168800,1738N,1,-37.8146717939,144.972997527
1462168800,1740N,4,-37.8146891275,144.972938395
1462168800,1787S,5,-37.8173743907,144.963964114
1462168800,1808E,1,-37.818723893,144.960948544
1462168800,1847S,3,-37.8188174913,144.959280181
1462168800,1849S,4,-37.8188367587,144.959214118
1462168800,1858N,6,-37.8190086018,144.958261535
1462168800,1861S,5,-37.8192915872,144.957646928
1462168800,1863S,1,-37.8193104025,144.95758244
1462168800,1898N,2,-37.8137773545,144.972108045
1462168800,18E,1,-37.8145291434,144.974629552
1462168800,1916N,6,-37.814546857,144.969499931
1462168800,1920N,1,-37.8145906211,144.969349649
1462168800,1977S,3,-37.8166299425,144.962913125
1462168800,1978N,2,-37.816574851,144.962536898
1462168800,1979S,3,-37.8166485961,144.962848964
1462168800,1980N,22,-37.8165962651,144.962462829
1462168800,1988N,4,-37.8166671362,144.962218598
1462168800,2002N,2,-37.8167041655,144.962091226
1462168800,2037S,2,-37.8178719356,144.958617793
1462168800,2129S,1,-37.8124896175,144.973028008
1462168800,2137S,4,-37.8127383188,144.972176941
1462168800,2139S,2,-37.8127538899,144.972122766
1462168800,2141S,2,-37.8127695692,144.972069108
1462168800,2153S,2,-37.8129038354,144.971607907
1462168800,2200N,4,-37.8152887906,144.963296443
1462168800,2223S,2,-37.8160566885,144.960859952
1462168800,2227S,2,-37.8160950568,144.960724979
1462168800,2232N,3,-37.8161022963,144.960520029
1462168800,2249S,2,-37.816951848,144.957721427
1462168800,2250N,2,-37.816722488,144.958195841
1462168800,2256N,3,-37.8167789777,144.957997478
1462168800,2259W,1,-37.8166104122,144.957298488
1462168800,2263W,5,-37.8165092077,144.957252725
1462168800,2273S,4,-37.8170912738,144.957235069
1462168800,2334N,5,-37.8117126885,144.971545849
1462168800,2336N,2,-37.8117310379,144.971484228
1462168800,2337S,2,-37.8118877733,144.971503779
1462168800,2338N,1,-37.8117490493,144.971423708
1462168800,2339S,1,-37.8119049139,144.971445182
1462168800,2340N,3,-37.8117666586,144.971364338
1462168800,2341S,1,-37.8119226778,144.971384446
1462168800,2343S,2,-37.8119410646,144.971321578
1462168800,2344N,2,-37.8118260617,144.971162088
1462168800,2346N,2,-37.811844675,144.971098675
1462168800,2348N,5,-37.8118644334,144.971031146
1462168800,2357S,2,-37.8122656012,144.970216968
1462168800,2363S,1,-37.812319985,144.970024388
1462168800,2376N,4,-37.8122148279,144.969836214
1462168800,2380N,2,-37.8143326477,144.962596353
1462168800,2382N,5,-37.8143513238,144.962532393
1462168800,2386N,6,-37.8144747006,144.962109998
1462168800,2390N,1,-37.8146654753,144.961453898
1462168800,2393S,6,-37.8148560232,144.961365972
1462168800,2394N,7,-37.8147048259,144.961320302
1462168800,2396N,3,-37.8147594517,144.961132948
1462168800,2397S,1,-37.8148978272,144.961221569
1462168800,2398N,2,-37.8147772578,144.96107162
1462168800,2402N,2,-37.8148154747,144.960939904
1462168800,2443S,3,-37.8160056215,144.957353895
1462168800,2477S,1,-37.816664182,144.955104241
1462168800,2488N,7,-37.8166138008,144.954598605
1462168800,2490N,1,-37.816632085,144.954534479
1462168800,2508N,2,-37.8108653224,144.970810907
1462168800,2510N,2,-37.8108826124,144.970752365
1462168800,2551S,3,-37.8138255686,144.9608584
1462168800,2557S,1,-37.813896089,144.9606142
1462168800,2561S,1,-37.8141043728,144.959928023
1462168800,2563S,3,-37.8141223898,144.959866192
1462168800,2565S,3,-37.8142402613,144.959462117
1462168800,2567S,1,-37.814258744,144.959398106
1462168800,2569S,2,-37.8142772499,144.959334094
1462168800,2581S,2,-37.8144893998,144.958592731
1462168800,2585S,1,-37.8145275691,144.958459776
1462168800,2595S,1,-37.8148583766,144.957301758
1462168800,2603S,1,-37.8149366713,144.957028285
1462168800,2605S,4,-37.8149562445,144.956959917
1462168800,2682N,4,-37.80971709,144.970678862
1462168800,2686N,4,-37.8097370842,144.970611095
1462168800,2690N,1,-37.8097565057,144.970545178
1462168800,2694N,1,-37.80977597,144.970479216
1462168800,2698N,2,-37.8097954534,144.970413221
1462168800,2702N,2,-37.8098146515,144.970347318
1462168800,2798N,2,-37.8103036623,144.968681441
1462168800,2814N,1,-37.8103282314,144.96859772
1462168800,2818N,1,-37.8103468835,144.968534233
1462168800,2822N,2,-37.8103969825,144.968363297
1462168800,2846N,6,-37.8104822889,144.968073147
1462168800,2850N,2,-37.8105034898,144.968001264
1462168800,2851S,3,-37.8107134521,144.967957771
1462168800,2853S,9,-37.8107326912,144.967892828
1462168800,2855S,2,-37.8107519276,144.967827882
1462168800,2856N,2,-37.8105556049,144.9678237
1462168800,2857S,8,-37.8107711634,144.967762988
1462168800,2862N,1,-37.8105712274,144.967770438
1462168800,2886N,1,-37.8108887374,144.966690668
1462168800,2888N,1,-37.8109075237,144.966626821
1462168800,2890N,2,-37.8109324877,144.966542271
1462168800,2895S,2,-37.8111887313,144.96631407
1462168800,2988N,15,-37.8130287995,144.959355791
1462168800,3004N,4,-37.8130897971,144.95914599
1462168800,3016N,2,-37.813148017,144.958946568
1462168800,3052N,2,-37.8131904215,144.958800382
1462168800,3056N,3,-37.8132091646,144.95873604
1462168800,3082N,10,-37.8132802796,144.958492247
1462168800,3086N,11,-37.8132989808,144.958428315
1462168800,3090N,2,-37.8133176819,144.958364383
1462168800,3094N,12,-37.8133363835,144.95830037
1462168800,3097S,2,-37.8135709128,144.958163815
1462168800,3105S,2,-37.813659388,144.957857062
1462168800,3107S,2,-37.8136761717,144.957798904
1462168800,3161S,5,-37.8140045304,144.956653999
1462168800,3165S,2,-37.8140424881,144.956521646
1462168800,3182N,16,-37.8139024166,144.956324222
1462168800,3190N,9,-37.8139394883,144.956194271
1462168800,3197S,4,-37.8140974825,144.95633046
1462168800,3198N,14,-37.813976079,144.956066
1462168800,3238N,3,-37.8141085061,144.955601713
1462168800,3242N,6,-37.8141268707,144.955537623
1462168800,3246N,1,-37.8141452313,144.955473534
1462168800,3258N,7,-37.8142001798,144.955281418
1462168800,3266N,4,-37.8142364918,144.955153042
1462168800,3270N,2,-37.8142546474,144.955088906
1462168800,330E,2,-37.8144388606,144.971779267
1462168800,3317S,2,-37.8087298652,144.970680292
1462168800,3321S,1,-37.8087669038,144.970552266
1462168800,3323S,1,-37.8087857481,144.97048715
1462168800,3337S,1,-37.8089373452,144.969964877
1462168800,3341S,1,-37.8089758018,144.969833037
1462168800,334E,3,-37.8143881188,144.97175577
1462168800,338E,2,-37.814337377,144.971732272
1462168800,3392N,2,-37.8099774829,144.96622767
1462168800,3403S,2,-37.8101691212,144.965756643
1462168800,3406N,2,-37.8101483587,144.965641751
1462168800,3415S,1,-37.8102831108,144.965366631
1462168800,342E,1,-37.8142866343,144.971708775
1462168800,3461S,1,-37.8121335432,144.959049429
1462168800,3463S,3,-37.8121534913,144.958980027
1462168800,3471S,1,-37.8122394844,144.958681091
1462168800,3475S,2,-37.81228052,144.958539656
1462168800,3480N,2,-37.812365359,144.958069333
1462168800,3492N,1,-37.8125040216,144.957593765
1462168800,3500N,1,-37.8125877526,144.957306786
1462168800,3502N,2,-37.8126064459,144.957242904
1462168800,3504N,1,-37.8126250884,144.957178946
1462168800,350E,1,-37.813708961,144.971443039
1462168800,3511S,2,-37.8129715181,144.956146414
1462168800,3514N,1,-37.812974726,144.955948299
1462168800,3517S,3,-37.8130492767,144.955873099
1462168800,3518N,6,-37.8130098821,144.955825452
1462168800,3519S,1,-37.8130660518,144.955814323
1462168800,3545S,7,-37.8133173135,144.954925221
1462168800,3549S,2,-37.8133549594,144.954796151
1462168800,354E,3,-37.8136573495,144.971418966
1462168800,3553S,1,-37.8133927349,144.954666097
1462168800,3568N,1,-37.8137323859,144.953290807
1462168800,3575S,6,-37.8138933489,144.952985602
1462168800,3591S,4,-37.8140717132,144.952359082
1462168800,3594N,3,-37.8140310006,144.952240363
1462168800,3596N,9,-37.8140492575,144.952176509
1462168800,3598N,5,-37.8140675051,144.952112706
1462168800,3609S,4,-37.807815237,144.970148882
1462168800,3699S,1,-37.8090940658,144.965769553
1462168800,3701S,2,-37.8091130998,144.965705782
1462168800,3705S,2,-37.8091508142,144.965578246
1462168800,3858N,2,-37.8112079142,144.958071834
1462168800,3871S,3,-37.8115174867,144.957488683
1462168800,3875S,8,-37.8115538638,144.957363364
1462168800,3912N,2,-37.8120309643,144.955206528
1462168800,3914N,1,-37.8120493167,144.955142353
1462168800,3918N,2,-37.8120856521,144.955014002
1462168800,3920N,3,-37.8121038181,144.954949759
1462168800,3924N,1,-37.8121401561,144.954821428
1462168800,3926N,1,-37.8121582158,144.954757303
1462168800,3928N,2,-37.8121764916,144.954693088
1462168800,3934N,1,-37.8122309187,144.954500601
1462168800,3944N,1,-37.8123217648,144.954179955
1462168800,3945S,6,-37.8126186292,144.953621602
1462168800,3947S,6,-37.8126352654,144.953562755
1462168800,3949S,3,-37.8126534052,144.953498567
1462168800,3956N,2,-37.812593947,144.953210261
1462168800,3958N,4,-37.8126121816,144.953146295
1462168800,3959S,1,-37.8127449751,144.953174613
1462168800,3960N,4,-37.8126302081,144.953082628
1462168800,3962N,3,-37.8126493619,144.953015575
1462168800,3969S,6,-37.8128341456,144.952859114
1462168800,3978N,4,-37.8128125412,144.952441798
1462168800,3979S,1,-37.8129476301,144.952457572
1462168800,3980N,2,-37.8128300103,144.952380359
1462168800,3983S,12,-37.8129855868,144.952323251
1462168800,3984N,1,-37.8128674114,144.952248821
1462168800,3986N,1,-37.8128841227,144.952190025
1462168800,39W,1,-37.8138762843,144.974106739
1462168800,4003W,2,-37.8078228131,144.960107707
1462168800,4005W,6,-37.8077720076,144.960084433
1462168800,4101W,1,-37.807872931,144.960130737
1462168800,427W,2,-37.8127444419,144.970746947
1462168800,429W,1,-37.8126937429,144.970723308
1462168800,431W,1,-37.8126430435,144.970699669
1462168800,4369W,1,-37.8097761964,144.961002695
1462168800,4371W,1,-37.8097255578,144.960978859
1462168800,4386E,5,-37.8087240836,144.960731145
1462168800,4388E,1,-37.8086732641,144.960707368
1462168800,43W,4,-37.8127875987,144.973570977
1462168800,4456E,3,-37.8138551724,144.954689971
1462168800,4457W,1,-37.8139378326,144.954474628
1462168800,4458E,1,-37.8138045289,144.954666292
1462168800,4460E,20,-37.8137539418,144.954642672
1462168800,4464E,2,-37.8136526114,144.95459576
1462168800,4475W,2,-37.8131292455,144.954101231
1462168800,4572E,6,-37.8081545522,144.96609457
1462168800,4574E,3,-37.8080960122,144.966067753
1462168800,4578E,2,-37.8079891892,144.96601883
1462168800,45W,1,-37.8127397198,144.973549242
1462168800,482E,2,-37.8107599262,144.970087484
1462168800,4833W,2,-37.8105917874,144.958565841
1462168800,4835W,4,-37.8105427405,144.958543465
1462168800,4856E,2,-37.8095680819,144.958345565
1462168800,4858E,6,-37.8095177714,144.95832308
1462168800,4860E,2,-37.8094697239,144.95830128
1462168800,4875W,3,-37.8085445994,144.957694494
1462168800,4877W,3,-37.8085239087,144.957698173
1462168800,487W,2,-37.8107104602,144.969812772
1462168800,4881W,2,-37.8084799223,144.957705993
1462168800,4895W,2,-37.8083092593,144.957736335
1462168800,4897W,2,-37.8082852854,144.957740602
1462168800,4899W,2,-37.8082612494,144.95774487
1462168800,4901W,1,-37.8082367894,144.957749219
1462168800,4905W,2,-37.8081869773,144.957758074
1462168800,4907W,3,-37.8081627827,144.957762465
1462168800,4909W,2,-37.8081385615,144.957766917
1462168800,490E,2,-37.8106599872,144.970041498
1462168800,4912E,3,-37.8078990746,144.958100195
1462168800,4914E,4,-37.8078502467,144.958108736
1462168800,491W,3,-37.8106060105,144.969765068
1462168800,5048E,1,-37.8053207277,144.958143721
1462168800,5050E,1,-37.8052874576,144.958128448
1462168800,5052E,1,-37.805265514,144.958117952
1462168800,5062E,1,-37.8051229268,144.958052525
1462168800,5072E,1,-37.8049573862,144.957976802
1462168800,5119W,1,-37.803590495,144.957221806
1462168800,5123W,1,-37.8033635431,144.957116397
1462168800,5132E,1,-37.8031215406,144.95712842
1462168800,5138E,1,-37.8029967677,144.957070389
