bay_id,st_marker_id,status,location,lat,lon
3024,5117W,Unoccupied,"(-37.803644928114643, 144.95724714706799)",-37.803644928114643,144.95724714706799
571,106E,Unoccupied,"(-37.808584210437978, 144.9718873672991)",-37.808584210437978,144.9718873672991
5082,9870N,Unoccupied,"(-37.825265851636956, 144.96960663671328)",-37.825265851636956,144.96960663671328
6175,13240N,Unoccupied,"(-37.819601289632743, 144.9443070176448)",-37.819601289632743,144.9443070176448
6205,13323W,Unoccupied,"(-37.81990262159043, 144.94697625364239)",-37.81990262159043,144.94697625364239
5661,12320N,Unoccupied,"(-37.809796974231872, 144.97862537594739)",-37.809796974231872,144.97862537594739
1726,2325S,Unoccupied,"(-37.818000207845579, 144.95413416196857)",-37.818000207845579,144.95413416196857
1216,1441W,Present,"(-37.817159116615429, 144.95595876809364)",-37.817159116615429,144.95595876809364
6445,13580E,Present,"(-37.82032363080728, 144.94292942776153)",-37.82032363080728,144.94292942776153
6700,C150,Unoccupied,"(-37.808566203995213, 144.97175624091088)",-37.808566203995213,144.97175624091088
3108,5265W,Present,"(-37.80466324720804, 144.95728578206518)",-37.80466324720804,144.95728578206518
5719,12392N,Present,"(-37.810711348459897, 144.97625627005038)",-37.810711348459897,144.97625627005038
6377,13612E,Present,"(-37.820090909627609, 144.94390643707476)",-37.820090909627609,144.94390643707476
6076,13217S,Present,"(-37.818879032187787, 144.94744531512134)",-37.818879032187787,144.94744531512134
1798,2459S,Present,"(-37.816213588681364, 144.95663022503436)",-37.816213588681364,144.95663022503436
5341,8293W,Unoccupied,"(-37.826341810794545, 144.96778169218874)",-37.826341810794545,144.96778169218874
2754,4594E,Unoccupied,"(-37.80735089260331, 144.96592196065524)",-37.80735089260331,144.96592196065524
2550,C3078,Unoccupied,"(-37.813348405714613, 144.95860802443781)",-37.813348405714613,144.95860802443781
4085,C6284,Unoccupied,"(-37.804997748785695, 144.95078534515235)",-37.804997748785695,144.95078534515235
5303,9535S,Unoccupied,"(-37.828222694755567, 144.96518093963235)",-37.828222694755567,144.96518093963235
5283,1607W,Present,"(-37.811304369599753, 144.95044949994679)",-37.811304369599753,144.95044949994679
6304,13365W,Unoccupied,"(-37.819235933328898, 144.94942956158397)",-37.819235933328898,144.94942956158397
6639,13619W,Unoccupied,"(-37.819580262591984, 144.94354010609712)",-37.819580262591984,144.94354010609712
802,C466,Present,"(-37.811631552918342, 144.97036030379877)",-37.811631552918342,144.97036030379877
6268,13339W,Unoccupied,"(-37.819200647379638, 144.94841298153813)",-37.819200647379638,144.94841298153813
653,C156,Present,"(-37.808499507047657, 144.97172566727278)",-37.808499507047657,144.97172566727278
1731,2338N,Present,"(-37.811749049321101, 144.97142370824756)",-37.811749049321101,144.97142370824756
799,C454,Present,"(-37.811742508220789, 144.97041102503024)",-37.811742508220789,144.97041102503024
5625,12274N,Unoccupied,"(-37.809650397923519, 144.97728772259831)",-37.809650397923519,144.97728772259831
5652,12299S,Unoccupied,"(-37.809814606524561, 144.9774511203496)",-37.809814606524561,144.9774511203496
4546,10036N,Unoccupied,"(-37.823219383265069, 144.96663581087876)",-37.823219383265069,144.96663581087876
5384,11705W,Unoccupied,"(-37.810086239461086, 144.97272257369764)",-37.810086239461086,144.97272257369764
587,27W,Unoccupied,"(-37.814177885928956, 144.97424689228652)",-37.814177885928956,144.97424689228652
6156,C13726,Unoccupied,"(-37.820085801973661, 144.94292634407296)",-37.820085801973661,144.94292634407296
4207,C6710,Unoccupied,"(-37.80879640283257, 144.95824862851219)",-37.80879640283257,144.95824862851219
3957,C5882,Unoccupied,"(-37.805025755521349, 144.95379739471906)",-37.805025755521349,144.95379739471906
623,81W,Present,"(-37.80908828369877, 144.97187134467879)",-37.80908828369877,144.97187134467879
5066,9843S,Present,"(-37.825338856212895, 144.96972680509745)",-37.825338856212895,144.96972680509745
5373,11720E,Present,"(-37.810040332938485, 144.9729652921734)",-37.810040332938485,144.9729652921734
5509,11951W,Present,"(-37.815046520972658, 144.98264459820194)",-37.815046520972658,144.98264459820194
5023,9457S,Present,"(-37.830298119492127, 144.96578230858955)",-37.830298119492127,144.96578230858955
1648,2127S,Present,"(-37.81247210485121, 144.97308822222038)",-37.81247210485121,144.97308822222038
5731,12416N,Unoccupied,"(-37.810863259884272, 144.97765800186653)",-37.810863259884272,144.97765800186653
6874,14108E,Unoccupied,"(-37.794426884822094, 144.95841911683556)",-37.794426884822094,144.95841911683556
5713,12380N,Unoccupied,"(-37.810669073170551, 144.97586725137478)",-37.810669073170551,144.97586725137478
4329,C6996,Unoccupied,"(-37.809234010653554, 144.95628391028399)",-37.809234010653554,144.95628391028399
570,105W,Unoccupied,"(-37.808015122133646, 144.97137504217176)",-37.808015122133646,144.97137504217176
5050,9827S,Unoccupied,"(-37.825189636460706, 144.97023816002365)",-37.825189636460706,144.97023816002365
5468,11890E,Unoccupied,"(-37.810330294744567, 144.97835922169406)",-37.810330294744567,144.97835922169406
2533,C3014,Unoccupied,"(-37.813179339783652, 144.95918685381884)",-37.813179339783652,144.95918685381884
5451,11854E,Present,"(-37.812653915387742, 144.97797172088804)",-37.812653915387742,144.97797172088804
656,C168,Present,"(-37.808256165140058, 144.97161362878308)",-37.808256165140058,144.97161362878308
5676,12327S,Unoccupied,"(-37.809989552618418, 144.97905432082217)",-37.809989552618418,144.97905432082217
5749,12436N,Unoccupied,"(-37.811824474308523, 144.97563353553048)",-37.811824474308523,144.97563353553048
6240,13356E,Unoccupied,"(-37.821987123198397, 144.94778415125091)",-37.821987123198397,144.94778415125091
6702,C158,Unoccupied,"(-37.808476627523447, 144.97171517895578)",-37.808476627523447,144.97171517895578
5909,C9076,Unoccupied,"(-37.802942800879322, 144.96766992368654)",-37.802942800879322,144.96766992368654
4536,10007S,Unoccupied,"(-37.823648561245811, 144.96928797827002)",-37.823648561245811,144.96928797827002
4443,C7732,Unoccupied,"(-37.803177738671423, 144.95075600524456)",-37.803177738671423,144.95075600524456
6909,14265W,Unoccupied,"(-37.794396090347192, 144.96488272805374)",-37.794396090347192,144.96488272805374
2718,4101W,Unoccupied,"(-37.807872930961253, 144.96013073665313)",-37.807872930961253,144.96013073665313
2558,C3106,Unoccupied,"(-37.813438849418304, 144.9582976716834)",-37.813438849418304,144.9582976716834
2322,2886N,Present,"(-37.810888737407197, 144.96669066831026)",-37.810888737407197,144.96669066831026
5351,8883W,Present,"(-37.824988932674586, 144.96106802856536)",-37.824988932674586,144.96106802856536
2545,C3062,Unoccupied,"(-37.813302883942853, 144.95876387871039)",-37.813302883942853,144.95876387871039
5537,12007W,Present,"(-37.813498645452, 144.98290903858867)",-37.813498645452,144.98290903858867
1341,1360E,Present,"(-37.814017909955155, 144.95757289953343)",-37.814017909955155,144.95757289953343
2549,C3076,Present,"(-37.813339019293558, 144.95864016123591)",-37.813339019293558,144.95864016123591
3182,5398E,Present,"(-37.802841471235212, 144.95669500867302)",-37.802841471235212,144.95669500867302
2563,C3116,Unoccupied,"(-37.813482732155705, 144.9581474252318)",-37.813482732155705,144.9581474252318
2573,C3136,Present,"(-37.813569547781029, 144.95785018805807)",-37.813569547781029,144.95785018805807
3111,5268E,Unoccupied,"(-37.804773564025638, 144.95739668495838)",-37.804773564025638,144.95739668495838
5836,12559S,Unoccupied,"(-37.816021813590936, 144.98114773461083)",-37.816021813590936,144.98114773461083
5767,12451S,Unoccupied,"(-37.811998362497285, 144.97618232890949)",-37.811998362497285,144.97618232890949
2564,C3118,Unoccupied,"(-37.813491215898559, 144.95811837964936)",-37.813491215898559,144.95811837964936
772,C332,Unoccupied,"(-37.814471473812702, 144.97166713270479)",-37.814471473812702,144.97166713270479
5789,12506N,Unoccupied,"(-37.815228253846499, 144.97562038147112)",-37.815228253846499,144.97562038147112
6744,6619S,Unoccupied,"(-37.808463852302836, 144.95974035586147)",-37.808463852302836,144.95974035586147
2570,C3130,Unoccupied,"(-37.813543287357049, 144.95794009795719)",-37.813543287357049,144.95794009795719
4288,C6912,Unoccupied,"(-37.809182143798722, 144.95582412203683)",-37.809182143798722,144.95582412203683
4114,C6380,Present,"(-37.804008866097604, 144.95095945647938)",-37.804008866097604,144.95095945647938
2046,3517S,Present,"(-37.813049276657935, 144.95587309871618)",-37.813049276657935,144.95587309871618
2567,C3124,Present,"(-37.813517379487685, 144.9580288019522)",-37.813517379487685,144.9580288019522
6650,13762E,Unoccupied,"(-37.815097337104191, 144.94034181799492)",-37.815097337104191,144.94034181799492
5083,9872N,Unoccupied,"(-37.825274591170142, 144.96957888490863)",-37.825274591170142,144.96957888490863
4246,C6824,Unoccupied,"(-37.809481446693759, 144.9556201057953)",-37.809481446693759,144.9556201057953
2644,10118E,Unoccupied,"(-37.803307797109184, 144.94818815873492)",-37.803307797109184,144.94818815873492
3546,7066N,Unoccupied,"(-37.808612053495558, 144.95430568972617)",-37.808612053495558,144.95430568972617
803,C470,Present,"(-37.811573534852734, 144.97033378179282)",-37.811573534852734,144.97033378179282
5449,11850E,Unoccupied,"(-37.81275639165775, 144.97795438622944)",-37.81275639165775,144.97795438622944
5796,12520N,Unoccupied,"(-37.81527935306304, 144.97609253349816)",-37.81527935306304,144.97609253349816
6900,14247W,Unoccupied,"(-37.795024964520898, 144.96482728817591)",-37.795024964520898,144.96482728817591
5921,12808N,Unoccupied,"(-37.802816910343019, 144.96741335316648)",-37.802816910343019,144.96741335316648
6701,C154,Unoccupied,"(-37.808521693038045, 144.97173583776657)",-37.808521693038045,144.97173583776657
5546,12025W,Unoccupied,"(-37.813032957667545, 144.98298944856776)",-37.813032957667545,144.98298944856776
6877,14201W,Unoccupied,"(-37.796428871705629, 144.96458807251594)",-37.796428871705629,144.96458807251594
649,C140,Unoccupied,"(-37.808660180045358, 144.97179932029343)",-37.808660180045358,144.97179932029343
5390,11746E,Unoccupied,"(-37.810227805650079, 144.97567134179059)",-37.810227805650079,144.97567134179059
6290,13458E,Present,"(-37.819935178096031, 144.94865427523661)",-37.819935178096031,144.94865427523661
6617,13866N,Present,"(-37.814050782426506, 144.9415608195564)",-37.814050782426506,144.9415608195564
805,C478,Present,"(-37.811438440986088, 144.9702720254574)",-37.811438440986088,144.9702720254574
1320,1331W,Present,"(-37.815403954828675, 144.95795400682582)",-37.815403954828675,144.95795400682582
1339,1356E,Present,"(-37.814125398679742, 144.95762216561343)",-37.814125398679742,144.95762216561343
5681,12339S,Unoccupied,"(-37.810026565610684, 144.97939014816225)",-37.810026565610684,144.97939014816225
3820,C5494,Unoccupied,"(-37.807235250422849, 144.95434029662891)",-37.807235250422849,144.95434029662891
3821,C5498,Unoccupied,"(-37.807211723869486, 144.95432956905961)",-37.807211723869486,144.95432956905961
3816,C5478,Unoccupied,"(-37.807329812627103, 144.95438333468036)",-37.807329812627103,144.95438333468036
6198,13309W,Unoccupied,"(-37.820430745278678, 144.94717937674781)",-37.820430745278678,144.94717937674781
5134,9947S,Unoccupied,"(-37.826062390987715, 144.96724635821238)",-37.826062390987715,144.96724635821238
2648,10122E,Unoccupied,"(-37.803191517115465, 144.94820900121596)",-37.803191517115465,144.94820900121596
3818,C5486,Unoccupied,"(-37.807282638261469, 144.95436191587947)",-37.807282638261469,144.95436191587947
6212,13302E,Unoccupied,"(-37.820153916433583, 144.94728065928717)",-37.820153916433583,144.94728065928717
6293,13464E,Unoccupied,"(-37.820100360000524, 144.94866001582093)",-37.820100360000524,144.94866001582093
1055,981W,Present,"(-37.818506047154848, 144.96218371225839)",-37.818506047154848,144.96218371225839
2427,C2692,Present,"(-37.809782570028219, 144.9707962321034)",-37.809782570028219,144.9707962321034
5161,C1115,Present,"(-37.815502433524983, 144.96092937378893)",-37.815502433524983,144.96092937378893
6125,C13604,Present,"(-37.81955534493305, 144.94477136522539)",-37.81955534493305,144.94477136522539
6662,8471W,Present,"(-37.82540532803349, 144.96668318110065)",-37.82540532803349,144.96668318110065
1155,C1252,Present,"(-37.811842425964684, 144.95925722321431)",-37.811842425964684,144.95925722321431
3827,C5510,Unoccupied,"(-37.807068828664157, 144.95426467153939)",-37.807068828664157,144.95426467153939
3849,C5588,Unoccupied,"(-37.806276082744091, 144.95390490606593)",-37.806276082744091,144.95390490606593
3831,C5536,Unoccupied,"(-37.806726193479712, 144.95410969981918)",-37.806726193479712,144.95410969981918
4054,C6146,Unoccupied,"(-37.804202334724003, 144.95243181122913)",-37.804202334724003,144.95243181122913
3877,C5650,Unoccupied,"(-37.80671771251339, 144.95500280416462)",-37.80671771251339,144.95500280416462
5530,11993W,Unoccupied,"(-37.813962168570015, 144.98282930629958)",-37.813962168570015,144.98282930629958
3838,C5552,Unoccupied,"(-37.80656093303304, 144.95403448215598)",-37.80656093303304,144.95403448215598
3832,C5540,Unoccupied,"(-37.806702691500732, 144.95409900701299)",-37.806702691500732,144.95409900701299
953,C818,Present,"(-37.811306870582015, 144.96741221649182)",-37.811306870582015,144.96741221649182
6403,13659W,Present,"(-37.819730497344992, 144.94524045206686)",-37.819730497344992,144.94524045206686
4194,C6658,Present,"(-37.808685459368306, 144.95863135976055)",-37.808685459368306,144.95863135976055
6705,C522,Unoccupied,"(-37.810431959196023, 144.96981193720922)",-37.810431959196023,144.96981193720922
5472,11898E,Unoccupied,"(-37.810128369623534, 144.97839312683675)",-37.810128369623534,144.97839312683675
4405,C7244,Unoccupied,"(-37.807950605621684, 144.95211398570711)",-37.807950605621684,144.95211398570711
6846,14052E,Unoccupied,"(-37.796356531150039, 144.95818207606729)",-37.796356531150039,144.95818207606729
5462,11878E,Unoccupied,"(-37.810640538745503, 144.97830686917649)",-37.810640538745503,144.97830686917649
3890,C5684,Unoccupied,"(-37.806321062613009, 144.9550719447607)",-37.806321062613009,144.9550719447607
6410,13656E,Present,"(-37.819972188320335, 144.94539787913808)",-37.819972188320335,144.94539787913808
2525,C2984,Present,"(-37.813093444419039, 144.9594816714548)",-37.813093444419039,144.9594816714548
5579,12091W,Unoccupied,"(-37.810889212520195, 144.98334702578936)",-37.810889212520195,144.98334702578936
1154,C1250,Unoccupied,"(-37.811865930053884, 144.95926796578237)",-37.811865930053884,144.95926796578237
4350,C7116,Unoccupied,"(-37.80804514638703, 144.95403959462425)",-37.80804514638703,144.95403959462425
3965,C5898,Unoccupied,"(-37.804728666801523, 144.95385053369245)",-37.804728666801523,144.95385053369245
5666,12330N,Unoccupied,"(-37.809833515602165, 144.97896296248811)",-37.809833515602165,144.97896296248811
2924,4899W,Unoccupied,"(-37.808261249446971, 144.95774486979508)",-37.808261249446971,144.95774486979508
6213,13304E,Unoccupied,"(-37.820089280373843, 144.94725695275616)",-37.820089280373843,144.94725695275616
3971,C5910,Unoccupied,"(-37.804531208033303, 144.95388602794571)",-37.804531208033303,144.95388602794571
3963,C5894,Present,"(-37.804837193005923, 144.95383114065606)",-37.804837193005923,144.95383114065606
4710,8658E,Present,"(-37.825459308059742, 144.96280632955956)",-37.825459308059742,144.96280632955956
701,435W,Present,"(-37.812541644315871, 144.97065238998951)",-37.812541644315871,144.97065238998951
3974,C5916,Present,"(-37.804457171010839, 144.95389918647953)",-37.804457171010839,144.95389918647953
867,698E,Present,"(-37.813998374769483, 144.96877260510848)",-37.813998374769483,144.96877260510848
4090,C6300,Unoccupied,"(-37.804768746769582, 144.95082582224578)",-37.804768746769582,144.95082582224578
2751,4588E,Unoccupied,"(-37.807509083041744, 144.9659015100363)",-37.807509083041744,144.9659015100363
5334,8279W,Present,"(-37.82701902400845, 144.96757742403699)",-37.82701902400845,144.96757742403699
5902,C9044,Unoccupied,"(-37.802896734340308, 144.96725077727274)",-37.802896734340308,144.96725077727274
3858,C5612,Unoccupied,"(-37.807266312754109, 144.95490717626626)",-37.807266312754109,144.95490717626626
2544,C3058,Present,"(-37.813294243099435, 144.9587934623741)",-37.813294243099435,144.9587934623741
4003,C6042,Unoccupied,"(-37.806123354629278, 144.95209283131601)",-37.806123354629278,144.95209283131601
4000,C6036,Present,"(-37.806192927601003, 144.95208034212433)",-37.806192927601003,144.95208034212433
4004,C6046,Unoccupied,"(-37.806100164095028, 144.95209699417236)",-37.806100164095028,144.95209699417236
2459,C2796,Present,"(-37.810355386540898, 144.96882831331641)",-37.810355386540898,144.96882831331641
639,C100,Present,"(-37.8088965609683, 144.97190792792816)",-37.8088965609683,144.97190792792816
6121,C13588,Unoccupied,"(-37.819512003808306, 144.94492142651379)",-37.819512003808306,144.94492142651379
3999,C5966,Unoccupied,"(-37.803778044765906, 144.95402017467023)",-37.803778044765906,144.95402017467023
4011,C6060,Unoccupied,"(-37.80588431030715, 144.95213574337413)",-37.80588431030715,144.95213574337413
5153,9976N,Unoccupied,"(-37.826039329256673, 144.96697516104911)",-37.826039329256673,144.96697516104911
4012,C6062,Present,"(-37.805861119309498, 144.95213990621272)",-37.805861119309498,144.95213990621272
4043,C6124,Unoccupied,"(-37.804516100145278, 144.95237661190322)",-37.804516100145278,144.95237661190322
6585,13779W,Unoccupied,"(-37.813383093403182, 144.94083381837061)",-37.813383093403182,144.94083381837061
4040,C6118,Unoccupied,"(-37.804585924666576, 144.95236420497469)",-37.804585924666576,144.95236420497469
1723,2319S,Present,"(-37.81794499381526, 144.95432638037198)",-37.81794499381526,144.95432638037198
1539,1906N,Present,"(-37.814426395472402, 144.96990710114474)",-37.814426395472402,144.96990710114474
4616,8346E,Unoccupied,"(-37.824334855771973, 144.96851146113386)",-37.824334855771973,144.96851146113386
5471,11896E,Unoccupied,"(-37.810178585164884, 144.97838466910338)",-37.810178585164884,144.97838466910338
662,C192,Present,"(-37.80811491719578, 144.9715482910145)",-37.80811491719578,144.9715482910145
5524,11981W,Unoccupied,"(-37.81427144972767, 144.98277676593383)",-37.81427144972767,144.98277676593383
4048,C6134,Unoccupied,"(-37.80433912149271, 144.95240745773725)",-37.80433912149271,144.95240745773725
2346,3012N,Unoccupied,"(-37.813128254788765, 144.95901420781652)",-37.813128254788765,144.95901420781652
3006,5066E,Unoccupied,"(-37.805067009052721, 144.95802706944522)",-37.805067009052721,144.95802706944522
2586,C3162,Unoccupied,"(-37.813920460683988, 144.9566026852782)",-37.813920460683988,144.9566026852782
5398,11762E,Present,"(-37.809987970340202, 144.97571036363723)",-37.809987970340202,144.97571036363723
621,78E,Present,"(-37.809777517011135, 144.97230078231468)",-37.809777517011135,144.97230078231468
4447,C7740,Unoccupied,"(-37.803139591402825, 144.95041041830297)",-37.803139591402825,144.95041041830297
5534,12001W,Unoccupied,"(-37.813652612651786, 144.98288282649173)",-37.813652612651786,144.98288282649173
4334,C7006,Unoccupied,"(-37.809266181299968, 144.9564099364369)",-37.809266181299968,144.9564099364369
5745,12401S,Unoccupied,"(-37.810979250479804, 144.9770101927989)",-37.810979250479804,144.9770101927989
4126,C6414,Unoccupied,"(-37.803587870184487, 144.95103430187015)",-37.803587870184487,144.95103430187015
6868,14096E,Unoccupied,"(-37.79476701744403, 144.95838014105664)",-37.79476701744403,144.95838014105664
1450,1722N,Present,"(-37.820774920108164, 144.95564688258483)",-37.820774920108164,144.95564688258483
5528,11989W,Unoccupied,"(-37.814065233059793, 144.98281190574397)",-37.814065233059793,144.98281190574397
4128,C6418,Unoccupied,"(-37.803541544615982, 144.95104250013748)",-37.803541544615982,144.95104250013748
654,C160,Present,"(-37.808322648828238, 144.97164441455777)",-37.808322648828238,144.97164441455777
3696,7660N,Present,"(-37.804954874599858, 144.95670063806824)",-37.804954874599858,144.95670063806824
844,C632,Present,"(-37.808568194711043, 144.96895717475147)",-37.808568194711043,144.96895717475147
845,C636,Present,"(-37.808542803981325, 144.96894549301965)",-37.808542803981325,144.96894549301965
5057,9834N,Unoccupied,"(-37.825096028961077, 144.97018973803739)",-37.825096028961077,144.97018973803739
3556,7082N,Unoccupied,"(-37.808791860357971, 144.95367661676431)",-37.808791860357971,144.95367661676431
1194,1408E,Present,"(-37.818956082301362, 144.95703268398387)",-37.818956082301362,144.95703268398387
6829,14018E,Present,"(-37.797238127186738, 144.95807449916001)",-37.797238127186738,144.95807449916001
4125,C6412,Unoccupied,"(-37.803610528992039, 144.95103010525628)",-37.803610528992039,144.95103010525628
5494,11921W,Unoccupied,"(-37.815831012729163, 144.98251129119456)",-37.815831012729163,144.98251129119456
3845,C5572,Unoccupied,"(-37.806370679672817, 144.95394788014832)",-37.806370679672817,144.95394788014832
3223,5560E,Unoccupied,"(-37.806440196839688, 144.95410563214284)",-37.806440196839688,144.95410563214284
2344,3004N,Unoccupied,"(-37.813089797094918, 144.95914599007841)",-37.813089797094918,144.95914599007841
5538,12009W,Unoccupied,"(-37.813446910448953, 144.98291802866538)",-37.813446910448953,144.98291802866538
6414,13664E,Present,"(-37.819750632550239, 144.94533999410942)",-37.819750632550239,144.94533999410942
4199,C6678,Present,"(-37.808727967862829, 144.95848500888263)",-37.808727967862829,144.95848500888263
5486,11895W,Unoccupied,"(-37.810346040763434, 144.97811593202232)",-37.810346040763434,144.97811593202232
6150,C13704,Unoccupied,"(-37.820022143309416, 144.94314808606271)",-37.820022143309416,144.94314808606271
3059,5181W,Unoccupied,"(-37.811225166009436, 144.95738072878697)",-37.811225166009436,144.95738072878697
5491,12042E,Unoccupied,"(-37.812541185439564, 144.98330593647106)",-37.812541185439564,144.98330593647106
2189,3860N,Unoccupied,"(-37.811225724167116, 144.95801049561726)",-37.811225724167116,144.95801049561726
7052,4664Ea,Unoccupied,"(-37.805704325062749, 144.95951121743832)",-37.805704325062749,144.95951121743832
6015,13029S,Unoccupied,"(-37.820538675233969, 144.94936731456198)",-37.820538675233969,144.94936731456198
583,16E,Unoccupied,"(-37.814583682921729, 144.9746548650308)",-37.814583682921729,144.9746548650308
4206,C6706,Unoccupied,"(-37.808788049456354, 144.9582774255727)",-37.808788049456354,144.9582774255727
4209,C6714,Unoccupied,"(-37.80881355199655, 144.95818968862514)",-37.80881355199655,144.95818968862514
4213,C6730,Unoccupied,"(-37.809320146281763, 144.95718966206488)",-37.809320146281763,144.95718966206488
2023,3469S,Present,"(-37.812219536050449, 144.95875049338599)",-37.812219536050449,144.95875049338599
2898,4856E,Present,"(-37.809568081922848, 144.95834556545606)",-37.809568081922848,144.95834556545606
1862,2593S,Unoccupied,"(-37.814838805458926, 144.9573701253143)",-37.814838805458926,144.9573701253143
5123,9936N,Unoccupied,"(-37.825863337083526, 144.96757931547796)",-37.825863337083526,144.96757931547796
631,90E,Unoccupied,"(-37.808849794330293, 144.97200883401041)",-37.808849794330293,144.97200883401041
5413,11786E,Unoccupied,"(-37.811027950623796, 144.97557498790297)",-37.811027950623796,144.97557498790297
5110,9912N,Unoccupied,"(-37.825561798154773, 144.96859413337526)",-37.825561798154773,144.96859413337526
4269,C6872,Unoccupied,"(-37.809388586174592, 144.9557854341632)",-37.809388586174592,144.9557854341632
1540,1908N,Present,"(-37.814445364096372, 144.96984329198955)",-37.814445364096372,144.96984329198955
4245,C6822,Unoccupied,"(-37.80950645408079, 144.95561600956259)",-37.80950645408079,144.95561600956259
4282,C6900,Unoccupied,"(-37.809244996627953, 144.95581236182511)",-37.809244996627953,144.95581236182511
3473,6533S,Unoccupied,"(-37.807880451615574, 144.96174933788399)",-37.807880451615574,144.96174933788399
1007,952E,Present,"(-37.812853691907605, 144.96262375530551)",-37.812853691907605,144.96262375530551
4253,C6838,Unoccupied,"(-37.809289532473592, 144.95565755074298)",-37.809289532473592,144.95565755074298
6127,C13612,Present,"(-37.819573974809785, 144.94470766985313)",-37.819573974809785,144.94470766985313
6872,14104E,Unoccupied,"(-37.794539479619829, 144.95840575251415)",-37.794539479619829,144.95840575251415
6429,13685W,Unoccupied,"(-37.820451098685879, 144.94607848013453)",-37.820451098685879,144.94607848013453
1149,C1234,Present,"(-37.812225392250056, 144.95943004474935)",-37.812225392250056,144.95943004474935
4261,C6854,Unoccupied,"(-37.809490242834229, 144.95576637367839)",-37.809490242834229,144.95576637367839
6433,13693W,Unoccupied,"(-37.820205576322415, 144.94601442769743)",-37.820205576322415,144.94601442769743
3894,C5700,Unoccupied,"(-37.806138815721937, 144.9551037118303)",-37.806138815721937,144.9551037118303
738,627W,Unoccupied,"(-37.808486513040464, 144.96879708936089)",-37.808486513040464,144.96879708936089
6390,13636E,Unoccupied,"(-37.820368730671433, 144.94457489244326)",-37.820368730671433,144.94457489244326
5568,12069W,Unoccupied,"(-37.811837810770669, 144.98318875471043)",-37.811837810770669,144.98318875471043
4333,C7004,Unoccupied,"(-37.809288461139431, 144.95640630553191)",-37.809288461139431,144.95640630553191
1659,2153S,Unoccupied,"(-37.812903835408484, 144.97160790705914)",-37.812903835408484,144.97160790705914
594,39W,Unoccupied,"(-37.8138762842676, 144.97410673883354)",-37.8138762842676,144.97410673883354
2546,C3066,Unoccupied,"(-37.813311557107554, 144.95873418453209)",-37.813311557107554,144.95873418453209
6416,13665W,Unoccupied,"(-37.821167229671019, 144.94536780404178)",-37.821167229671019,144.94536780404178
2289,2682N,Present,"(-37.809717089963456, 144.97067886234078)",-37.809717089963456,144.97067886234078
6327,13472E,Present,"(-37.818715077190603, 144.94982717855757)",-37.818715077190603,144.94982717855757
4317,C6972,Present,"(-37.809356342797855, 144.95626247620703)",-37.809356342797855,144.95626247620703
4123,C6408,Unoccupied,"(-37.803657177784935, 144.95102191088802)",-37.803657177784935,144.95102191088802
759,C276,Present,"(-37.815220591730181, 144.97201630106258)",-37.815220591730181,144.97201630106258
2566,C3122,Unoccupied,"(-37.813508641849523, 144.95805871730525)",-37.813508641849523,144.95805871730525
3555,7081S,Unoccupied,"(-37.808903198742101, 144.95381981654856)",-37.808903198742101,144.95381981654856
5918,12805S,Unoccupied,"(-37.802964315892396, 144.96701573448701)",-37.802964315892396,144.96701573448701
6911,2318N,Unoccupied,"(-37.817838888830579, 144.95439144799977)",-37.817838888830579,144.95439144799977
2378,3190N,Present,"(-37.813939488278585, 144.9561942710551)",-37.813939488278585,144.9561942710551
3500,6614N,Unoccupied,"(-37.808335785802356, 144.95949606481111)",-37.808335785802356,144.95949606481111
857,673W,Unoccupied,"(-37.814412851188116, 144.96871439508391)",-37.814412851188116,144.96871439508391
4348,C7112,Unoccupied,"(-37.8079897149833, 144.95423345692586)",-37.8079897149833,144.95423345692586
6860,14080E,Present,"(-37.795310754723118, 144.95831041997258)",-37.795310754723118,144.95831041997258
1152,C1246,Present,"(-37.812154520306905, 144.9593977582353)",-37.812154520306905,144.9593977582353
6635,13921W,Present,"(-37.814075916168548, 144.94258155423421)",-37.814075916168548,144.94258155423421
1143,C1218,Present,"(-37.812416814759146, 144.95951736968289)",-37.812416814759146,144.95951736968289
6295,13269S,Unoccupied,"(-37.819590897840349, 144.9491714412062)",-37.819590897840349,144.9491714412062
4377,C7188,Unoccupied,"(-37.807519164126987, 144.95300253082087)",-37.807519164126987,144.95300253082087
1187,1401W,Unoccupied,"(-37.819219619935666, 144.95690352610245)",-37.819219619935666,144.95690352610245
726,570E,Unoccupied,"(-37.809235365506332, 144.9693824599006)",-37.809235365506332,144.9693824599006
4398,C7230,Unoccupied,"(-37.807846347777684, 144.9523287050182)",-37.807846347777684,144.9523287050182
4389,C7212,Unoccupied,"(-37.807693797530085, 144.95264287299918)",-37.807693797530085,144.95264287299918
4374,C7182,Unoccupied,"(-37.80746605177896, 144.95311195589082)",-37.80746605177896,144.95311195589082
2499,C2930,Present,"(-37.812479771707125, 144.96153589674594)",-37.812479771707125,144.96153589674594
918,C688,Present,"(-37.814239729403795, 144.96875871049059)",-37.814239729403795,144.96875871049059
5337,8285W,Unoccupied,"(-37.826545737497625, 144.96772036156233)",-37.826545737497625,144.96772036156233
4453,C7752,Unoccupied,"(-37.803111861687725, 144.9501632705215)",-37.803111861687725,144.9501632705215
5438,11828E,Unoccupied,"(-37.81342634848636, 144.97784270886126)",-37.81342634848636,144.97784270886126
