1451602800.0;9228N;7;-37.8312892616;144.966301889
1451602800.0;C722;25;-37.8136455412;144.968484234
1451602800.0;10184E;26;-37.8039488918;144.949560046
1451602800.0;C3070;12;-37.8133202473;144.958704431
1451602800.0;C3076;16;-37.8133390193;144.958640161
1451602800.0;12443S;10;-37.8119672296;144.975900288
1451602800.0;1775S;25;-37.8167541661;144.966093103
1451602800.0;13440E;5;-37.819045835;144.948618597
1451602800.0;C6932;5;-37.8093775744;144.956054786
1451602800.0;4478E;9;-37.8128817279;144.954237201
1451602800.0;C7752;4;-37.8031118617;144.950163271
1451602800.0;C4888;4;-37.8082736229;144.957855521
1451602800.0;C7754;4;-37.8031083552;144.950131996
1451602800.0;C6934;3;-37.8093509907;144.955996154
1451602800.0;C4880;10;-37.8083807848;144.957836824
1451602800.0;C7200;5;-37.8076073094;144.952820994
1451602800.0;C4884;4;-37.8083271192;144.957846139
1451602800.0;8010E;9;-37.8299315735;144.969238791
1451602800.0;C6936;3;-37.8093562086;144.956058632
1451602800.0;1344E;12;-37.81485886;144.957958231
1451602800.0;482E;19;-37.8107599262;144.970087484
1451602800.0;1213W;20;-37.8124215899;144.959395003
1451602800.0;9829S;5;-37.8252081548;144.970174693
1451602800.0;2603S;18;-37.8149366713;144.957028285
1451602800.0;C7682;3;-37.8036820082;144.955248661
1451602800.0;C7684;3;-37.8036782152;144.955215185
1451602800.0;C7686;10;-37.8036746553;144.955183778
1451602800.0;12297S;15;-37.8098070191;144.977381391
1451602800.0;C2852;8;-37.8105823341;144.968052576
1451602800.0;C128;5;-37.8087310379;144.971831869
1451602800.0;13861S;52;-37.8139273551;144.942057516
1451602800.0;12260N;8;-37.8095363305;144.976227428
1451602800.0;12477S;8;-37.8121182452;144.977279943
1451602800.0;8653W;2;-37.8255405101;144.962512683
1451602800.0;5447W;3;-37.8083317745;144.95472159
1451602800.0;C124;7;-37.8087548085;144.971842791
1451602800.0;13685W;13;-37.8204510987;144.94607848
1451602800.0;C1230;11;-37.8122740661;144.959452357
1451602800.0;12442N;15;-37.8118475313;144.975845582
1451602800.0;13248N;5;-37.8196739788;144.9440581
1451602800.0;13280N;14;-37.8148038347;144.945399944
1451602800.0;C1238;21;-37.8122021901;144.95941951
1451602800.0;90E;9;-37.8088497943;144.972008834
1451602800.0;8711W;20;-37.8248011262;144.963352397
1451602800.0;13697W;6;-37.8198585335;144.945923682
1451602800.0;13353W;7;-37.8197377095;144.94843489
1451602800.0;13785W;19;-37.8132275856;144.940738268
1451602800.0;9972N;6;-37.8259961096;144.967124145
1451602800.0;7676N;5;-37.80377412;144.956920747
1451602800.0;13233S;6;-37.8195792041;144.944998081
1451602800.0;1295W;22;-37.8184560545;144.959357705
1451602800.0;8642E;3;-37.8256150521;144.962621538
1451602800.0;C6116;2;-37.8046109294;144.952359761
1451602800.0;11501S;24;-37.8115462749;144.953129514
1451602800.0;C544;16;-37.809609502;144.969435684
1451602800.0;2851S;29;-37.8107134521;144.967957771
1451602800.0;8328E;7;-37.8248179455;144.968365928
1451602800.0;1427W;5;-37.8181118858;144.956394083
1451602800.0;C7194;5;-37.8075560819;144.952926496
1451602800.0;13322E;31;-37.8181906777;144.946459953
1451602800.0;C548;18;-37.8095798779;144.969422063
1451602800.0;C7190;4;-37.807532111;144.952975868
1451602800.0;9908N;3;-37.8255456758;144.96864967
1451602800.0;4485W;8;-37.8128072861;144.953951225
1451602800.0;9943S;9;-37.8260252511;144.967373939
1451602800.0;8346E;19;-37.8243348558;144.968511461
1451602800.0;11881W;15;-37.8111828095;144.977986957
1451602800.0;9533S;2;-37.8282289684;144.965207224
1451602800.0;13847S;47;-37.8143822946;144.940864126
1451602800.0;C1123;14;-37.8153661264;144.960866884
1451602800.0;C1121;18;-37.8153915706;144.96087856
1451602800.0;13454E;3;-37.8194418465;144.948633933
1451602800.0;1487W;16;-37.8151367078;144.955031188
1451602800.0;6265S;13;-37.8077532063;144.966157643
1451602800.0;1465W;54;-37.8160985011;144.95547253
1451602800.0;9541S;4;-37.8282038425;144.965081146
1451602800.0;9535S;3;-37.8282226948;144.96518094
1451602800.0;4854E;5;-37.8096195636;144.958368577
1451602800.0;9912N;3;-37.8255617982;144.968594133
1451602800.0;12280N;11;-37.8096721619;144.977490299
1451602800.0;9886N;5;-37.8254573295;144.968952227
1451602800.0;2822N;27;-37.8103969825;144.968363297
1451602800.0;138E;5;-37.8081797102;144.971700755
1451602800.0;3514N;12;-37.812974726;144.955948299
1451602800.0;C5684;3;-37.8063210626;144.955071945
1451602800.0;6000N;21;-37.8098339463;144.958633494
1451602800.0;8664E;15;-37.8254002246;144.962875639
1451602800.0;9252N;7;-37.8288406731;144.970372133
1451602800.0;11527S;23;-37.8118787642;144.951954459
1451602800.0;8895W;14;-37.8245355877;144.961600716
1451602800.0;C276;12;-37.8152205917;144.972016301
1451602800.0;998E;29;-37.8184125212;144.962392437
1451602800.0;1695S;37;-37.8206049963;144.957074553
1451602800.0;5088E;7;-37.8046375917;144.957827994
1451602800.0;1596N;8;-37.8158085501;144.972730985
1451602800.0;C5558;3;-37.8064888077;144.954001544
1451602800.0;1287W;36;-37.8190610236;144.959634832
1451602800.0;1352E;13;-37.8143452462;144.957722993
1451602800.0;C9008;22;-37.8028587218;144.966904762
1451602800.0;1447W;21;-37.8169938885;144.955883593
1451602800.0;13658E;8;-37.8199168392;144.945384239
1451602800.0;C6738;3;-37.8093038217;144.957044774
1451602800.0;3958N;15;-37.8126121816;144.953146295
1451602800.0;13224N;4;-37.8187843046;144.947096348
1451602800.0;3934N;6;-37.8122309187;144.954500601
1451602800.0;1445W;9;-37.8170425927;144.955905778
1451602800.0;C2800;22;-37.8103642879;144.968797855
1451602800.0;114E;7;-37.8084833686;144.971840691
1451602800.0;8648E;10;-37.8255570139;144.962690837
1451602800.0;8891W;12;-37.8248324207;144.961252037
1451602800.0;3197S;39;-37.8140974825;144.95633046
1451602800.0;2386N;47;-37.8144747006;144.962109998
1451602800.0;C2668;18;-37.8096758949;144.97115991
1451602800.0;C5462;4;-37.8074243648;144.9544262
1451602800.0;1601W;13;-37.8115598025;144.950567372
1451602800.0;C2664;31;-37.8096673355;144.971188926
1451602800.0;9866N;7;-37.8252497056;144.969662354
1451602800.0;8480E;9;-37.8251741108;144.966938317
1451602800.0;6033S;27;-37.8105146029;144.956718817
1451602800.0;C5660;5;-37.8065696227;144.955028618
1451602800.0;7622N;21;-37.8049845109;144.948725614
1451602800.0;C1115;15;-37.8155024335;144.960929374
1451602800.0;C2836;14;-37.8105317495;144.968225583
1451602800.0;8672E;23;-37.825320761;144.962968855
1451602800.0;4369W;37;-37.8097761964;144.961002695
1451602800.0;3916N;17;-37.8120674846;144.955078177
1451602800.0;9232N;7;-37.8313098807;144.966231607
1451602800.0;6195W;2;-37.8065559739;144.951098128
1451602800.0;12063W;17;-37.8119977415;144.983162167
1451602800.0;5574E;9;-37.8062877423;144.954036067
1451602800.0;3585S;11;-37.8139843426;144.952665991
1451602800.0;13246N;12;-37.8196556181;144.944120975
1451602800.0;13632E;10;-37.819033331;144.944315057
1451602800.0;5220E;11;-37.8047503772;144.957401096
1451602800.0;8634E;9;-37.8256924352;144.962529141
1451602800.0;C13608;4;-37.8195645721;144.944739516
1451602800.0;3463S;12;-37.8121534913;144.958980027
1451602800.0;C13600;5;-37.8195461177;144.944803214
1451602800.0;13040N;3;-37.8211265649;144.943722898
1451602800.0;C13604;9;-37.8195553449;144.944771365
1451602800.0;C596;18;-37.808894886;144.969107474
1451602800.0;9828N;11;-37.8250715965;144.970273431
1451602800.0;13013S;12;-37.8199482542;144.951418763
1451602800.0;8017W;8;-37.8296824383;144.96899847
1451602800.0;1345W;24;-37.8150482939;144.957790894
1451602800.0;4914E;9;-37.8078502467;144.958108736
1451602800.0;C6812;10;-37.8093277933;144.956621899
1451602800.0;12573S;2;-37.8160742664;144.981622916
1451602800.0;13436E;2;-37.8189240171;144.948613769
1451602800.0;C600;26;-37.8088694957;144.969095792
1451602800.0;11742E;15;-37.8102867053;144.975661744
1451602800.0;12531S;2;-37.8159096808;144.980131108
1451602800.0;5319W;15;-37.8111008341;144.955987653
1451602800.0;6006N;10;-37.8100200618;144.957969731
1451602800.0;16E;12;-37.8145836829;144.974654865
1451602800.0;13866N;17;-37.8140507824;144.94156082
1451602800.0;12564N;2;-37.8158498648;144.981283164
1451602800.0;9922N;5;-37.8256019887;144.968457012
1451602800.0;4909W;11;-37.8081385615;144.957766917
1451602800.0;12089W;16;-37.8109409038;144.983338655
1451602800.0;11981W;9;-37.8142714497;144.982776766
1451602800.0;13913W;9;-37.8136460649;144.941896441
1451602800.0;C6100;4;-37.8048034802;144.952325546
1451602800.0;C6102;2;-37.8047799502;144.952329727
1451602800.0;5400E;8;-37.8027896186;144.956704038
1451602800.0;C6106;2;-37.8047334006;144.952337999
1451602800.0;7585S;13;-37.8058057224;144.954477569
1451602800.0;10003S;25;-37.8236151957;144.969403494
1451602800.0;1738N;14;-37.8146717939;144.972997527
1451602800.0;C6966;5;-37.809392003;144.956192062
1451602800.0;1362E;12;-37.8139632016;144.957547798
1451602800.0;8295W;10;-37.8262935517;144.967796195
1451602800.0;11750E;23;-37.8101653923;144.975681435
1451602800.0;2513S;9;-37.8109663723;144.970644308
1451602800.0;9080N;11;-37.8256120131;144.961771077
1451602800.0;2273S;9;-37.8170912738;144.957235069
1451602800.0;9844N;5;-37.8251602661;144.969968594
1451602800.0;2490N;15;-37.816632085;144.954534479
1451602800.0;551W;26;-37.809528214;144.969274707
1451602800.0;122E;7;-37.8083819576;144.971793944
1451602800.0;2141S;15;-37.8127695692;144.972069108
1451602800.0;C6616;27;-37.8084169534;144.959558219
1451602800.0;12394N;9;-37.8107182212;144.976319989
1451602800.0;C6612;19;-37.8084076867;144.959590226
1451602800.0;C7744;4;-37.8031260151;144.950289365
1451602800.0;C7746;2;-37.8031224232;144.95025738
1451602800.0;9830N;17;-37.8250796822;144.970245633
1451602800.0;8345W;5;-37.8240386611;144.96847616
1451602800.0;1894N;1;-37.8137400431;144.972235902
1451602800.0;12283S;17;-37.8097517889;144.976874301
1451602800.0;C7696;3;-37.8036392676;144.954872294
1451602800.0;1408E;24;-37.8189560823;144.957032684
1451602800.0;C7694;3;-37.8036574871;144.955032099
1451602800.0;C132;7;-37.808707354;144.971820985
1451602800.0;12506N;30;-37.8152282538;144.975620381
1451602800.0;9940N;5;-37.8258780366;144.967529061
1451602800.0;8465W;22;-37.8255569957;144.966633784
1451602800.0;7839W;9;-37.8277721778;144.971130736
1451602800.0;4468E;23;-37.813555063;144.954550772
1451602800.0;1464E;48;-37.8160131373;144.955684649
1451602800.0;12526N;4;-37.8153014893;144.976294788
1451602800.0;9519S;6;-37.8284290269;144.96624662
1451602800.0;13826N;8;-37.8158262678;144.937542758
1451602800.0;13456E;7;-37.8194960116;144.948636168
1451602800.0;11895W;9;-37.8103460408;144.978115932
1451602800.0;C5422;5;-37.8081880453;144.954779901
1451602800.0;12439S;11;-37.8119363772;144.975615719
1451602800.0;9417S;3;-37.8300892244;144.966504237
1451602800.0;C5696;7;-37.8062447653;144.955085248
1451602800.0;11975W;5;-37.8144271169;144.982750306
1451602800.0;6199W;6;-37.8064833765;144.951065544
1451602800.0;7013S;67;-37.8073746669;144.959191123
1451602800.0;961W;38;-37.8119649558;144.962005389
1451602800.0;4531W;8;-37.8107452739;144.952997774
1451602800.0;12375S;7;-37.8101592575;144.980596606
1451602800.0;4517W;12;-37.8111487508;144.953185991
1451602800.0;C556;21;-37.8094740766;144.969373418
1451602800.0;4588E;10;-37.807509083;144.96590151
1451602800.0;3318N;16;-37.8086872932;144.970647029
1451602800.0;C552;18;-37.8095011618;144.969385871
1451602800.0;C7188;3;-37.8075191641;144.953002531
1451602800.0;13414E;7;-37.8194046876;144.947559149
1451602800.0;12270N;12;-37.80963584;144.977152704
1451602800.0;4586E;21;-37.8075592755;144.965895027
1451602800.0;10185W;22;-37.8039327796;144.949372839
1451602800.0;6213W;2;-37.8062199257;144.950945036
1451602800.0;5130E;7;-37.8031450432;144.957139372
1451602800.0;13662E;13;-37.8198059065;144.945354743
1451602800.0;2843S;26;-37.8106376393;144.968214768
1451602800.0;53W;22;-37.8109846658;144.972766359
1451602800.0;C1119;22;-37.8154193777;144.960891299
1451602800.0;C1113;19;-37.8155289144;144.960941536
1451602800.0;C1111;22;-37.8155844546;144.960967222
1451602800.0;6531S;15;-37.8078612692;144.961815831
1451602800.0;C1117;25;-37.8154762145;144.960917347
1451602800.0;1110E;13;-37.8154248821;144.961021266
1451602800.0;2561S;3;-37.8141043728;144.959928023
1451602800.0;3029S;29;-37.8133596586;144.958895702
1451602800.0;C5504;3;-37.8071407018;144.954297354
1451602800.0;12414N;6;-37.8108560564;144.977591587
1451602800.0;11933W;8;-37.8155118232;144.982565349
1451602800.0;12361S;9;-37.8101087999;144.980141481
1451602800.0;13225S;12;-37.8193724153;144.945710928
1451602800.0;5162E;2;-37.8026581407;144.956913156
1451602800.0;C5572;3;-37.8063706797;144.95394788
1451602800.0;3875S;19;-37.8115538638;144.957363364
1451602800.0;3323S;6;-37.8087857481;144.97048715
1451602800.0;13831S;15;-37.8155957777;144.93739754
1451602800.0;11531S;30;-37.8119677579;144.951638904
1451602800.0;13306N;10;-37.8217688128;144.950927032
1451602800.0;9104N;2;-37.8299890819;144.970727176
1451602800.0;8712E;14;-37.8248982434;144.963464888
